,frame,team,time,value,period
2197,93879,Home,688.48,0.8,2
2198,93904,Home,689.48,0.9,2
2199,93929,Home,690.48,1.0,2
2200,93954,Home,691.48,1.3,2
2201,93979,Home,692.48,1.6,2
2202,94004,Home,693.48,1.5,2
2203,94029,Away,694.48,0.8,2
2204,94054,Away,695.48,0.8,2
2205,94079,Away,696.48,0.8,2
2206,94104,Away,697.48,0.8,2
2207,94129,Away,698.48,0.8,2
2208,94154,Away,699.48,0.8,2
2209,94179,Away,700.48,0.8,2
2210,94204,Away,701.48,0.8,2
2211,94229,Away,702.48,0.8,2
2212,94254,Away,703.48,0.8,2
2213,94279,Away,704.48,0.8,2
2214,94304,Away,705.48,0.8,2
2215,94329,Away,706.48,0.8,2
2216,94354,Away,707.48,0.8,2
2217,94379,Away,708.48,0.8,2
2218,94404,Away,709.48,0.8,2
2219,94429,Away,710.48,0.8,2
2220,94454,Away,711.48,0.9,2
2221,94479,Away,712.48,1.0,2
2222,94504,Away,713.48,1.2,2
2223,94529,Home,714.48,0.7,2
2224,94554,Home,715.48,0.6,2
2225,94579,Home,716.48,0.6,2
2226,94604,Home,717.48,0.7,2
2227,94629,Home,718.48,0.7,2
2228,94654,Away,719.48,1.5,2
2229,94679,Away,720.48,1.6,2
2230,94704,Away,721.48,1.8,2
2231,94729,Home,722.48,0.6,2
2232,94754,Home,723.48,0.6,2
2233,94779,Home,724.48,0.6,2
2234,94804,Home,725.48,0.5,2
2235,94829,Home,726.48,0.5,2
2236,94854,Home,727.48,0.5,2
2237,96377,Away,788.4,1.7,2
2238,96402,Away,789.4,2.0,2
2239,96427,Away,790.4,2.7,2
2240,96452,Away,791.4,2.7,2
2241,97705,Home,841.52,1.0,2
2242,97730,Home,842.52,1.0,2
2243,97755,Home,843.52,0.9,2
2244,97780,Home,844.52,0.9,2
2245,97805,Home,845.52,0.8,2
2246,97830,Home,846.52,0.8,2
2247,97855,Home,847.52,0.8,2
2248,97880,Home,848.52,0.9,2
2249,97905,Home,849.52,1.0,2
2250,97930,Away,850.52,0.9,2
2251,97955,Away,851.52,0.9,2
2252,97980,Away,852.52,0.8,2
2253,98005,Away,853.52,0.8,2
2254,98030,Away,854.52,0.9,2
2255,98055,Away,855.52,0.9,2
2256,98080,Away,856.52,1.1,2
2257,98105,Away,857.52,1.3,2
2258,98130,Away,858.52,1.3,2
2259,98155,Away,859.52,1.4,2
2260,98180,Away,860.52,1.6,2
2261,98205,Away,861.52,1.7,2
2262,98230,Away,862.52,1.7,2
2263,98255,Home,863.52,0.7,2
2264,98280,Home,864.52,0.7,2
2265,98305,Home,865.52,0.6,2
2266,98330,Home,866.52,0.6,2
2267,98355,Home,867.52,0.6,2
2268,98380,Home,868.52,0.6,2
2269,98405,Home,869.52,0.7,2
2270,98430,Home,870.52,0.7,2
2271,98455,Home,871.52,0.7,2
2272,98480,Home,872.52,0.7,2
2273,98505,Home,873.52,0.7,2
2274,98530,Home,874.52,0.7,2
2275,98555,Home,875.52,0.7,2
2276,98580,Home,876.52,0.7,2
2277,98605,Home,877.52,0.7,2
2278,98630,Home,878.52,0.9,2
2279,98655,Home,879.52,1.0,2
2280,98680,Home,880.52,1.0,2
2281,98705,Home,881.52,1.0,2
2282,98730,Home,882.52,1.0,2
2283,98755,Home,883.52,1.0,2
2284,98780,Home,884.52,0.9,2
2285,98805,Away,885.52,0.7,2
2286,98830,Away,886.52,0.7,2
2287,98855,Away,887.52,0.8,2
2288,98880,Home,888.52,0.9,2
2289,98905,Home,889.52,0.9,2
2290,98930,Home,890.52,0.8,2
2291,98955,Home,891.52,0.9,2
2292,98980,Home,892.52,0.9,2
2293,99005,Home,893.52,0.9,2
2294,99030,Home,894.52,0.9,2
2295,99055,Home,895.52,0.9,2
2296,99080,Home,896.52,0.8,2
2297,99105,Home,897.52,0.8,2
2298,99130,Home,898.52,0.7,2
2299,99155,Home,899.52,0.7,2
2300,99180,Home,900.52,0.8,2
2301,99205,Home,901.52,0.8,2
2302,99230,Home,902.52,0.9,2
2303,99255,Home,903.52,0.9,2
2304,99280,Home,904.52,0.9,2
2305,99305,Home,905.52,0.9,2
2306,99330,Home,906.52,0.9,2
2307,99355,Home,907.52,0.9,2
2308,99380,Home,908.52,0.9,2
2309,99405,Home,909.52,0.9,2
2310,99430,Home,910.52,0.8,2
2311,99455,Home,911.52,0.9,2
2312,99480,Home,912.52,0.9,2
2313,99505,Home,913.52,0.9,2
2314,99530,Home,914.52,0.9,2
2315,99555,Away,915.52,0.8,2
2316,99580,Away,916.52,0.8,2
2317,99605,Away,917.52,0.8,2
2318,99630,Away,918.52,0.8,2
2319,99655,Away,919.52,0.8,2
2320,99680,Away,920.52,0.9,2
2321,99705,Away,921.52,0.9,2
2322,99730,Away,922.52,0.9,2
2323,99755,Away,923.52,0.9,2
2324,99780,Away,924.52,0.9,2
2325,99805,Away,925.52,1.0,2
2326,99830,Away,926.52,1.0,2
2327,99855,Away,927.52,1.1,2
2328,99880,Away,928.52,1.2,2
2329,99905,Away,929.52,1.3,2
2330,99930,Away,930.52,1.4,2
2331,99955,Away,931.52,1.5,2
2332,99980,Away,932.52,1.6,2
2333,100005,Away,933.52,1.8,2
2334,100030,Away,934.52,2.1,2
2335,100055,Home,935.52,0.5,2
2336,100080,Home,936.52,0.5,2
2337,100105,Home,937.52,0.5,2
2338,100130,Home,938.52,0.5,2
2339,100155,Home,939.52,0.5,2
2340,100180,Home,940.52,0.5,2
2341,100205,Home,941.52,0.5,2
2342,100230,Home,942.52,0.5,2
2343,100255,Away,943.52,1.7,2
2344,100280,Home,944.52,0.6,2
2345,100305,Home,945.52,0.6,2
2346,100330,Home,946.52,0.6,2
2347,100355,Away,947.52,1.2,2
2348,100380,Away,948.52,1.2,2
2349,100405,Away,949.52,1.2,2
2350,100430,Away,950.52,1.2,2
2351,100455,Away,951.52,1.2,2
2352,100480,Away,952.52,1.2,2
2353,100505,Away,953.52,1.2,2
2354,100530,Away,954.52,1.2,2
2355,100555,Away,955.52,1.1,2
2356,100580,Away,956.52,1.1,2
2357,100605,Away,957.52,1.1,2
2358,100630,Away,958.52,1.2,2
2359,100655,Away,959.52,1.3,2
2360,100680,Away,960.52,1.4,2
2361,100705,Home,961.52,0.7,2
2362,100730,Home,962.52,0.7,2
2363,100755,Home,963.52,0.7,2
2364,100780,Home,964.52,0.7,2
2365,100805,Home,965.52,0.7,2
2366,100830,Home,966.52,0.6,2
2367,100855,Home,967.52,0.6,2
2368,100880,Home,968.52,0.6,2
2369,100905,Home,969.52,0.6,2
2370,100930,Home,970.52,0.7,2
2371,100955,Home,971.52,0.6,2
2372,100980,Home,972.52,0.6,2
2373,101005,Home,973.52,0.6,2
2374,101030,Home,974.52,0.6,2
2375,101055,Home,975.52,0.7,2
2376,101080,Home,976.52,0.7,2
2377,101105,Home,977.52,0.7,2
2378,101130,Home,978.52,0.8,2
2379,101155,Home,979.52,0.8,2
2380,101180,Home,980.52,0.8,2
2381,101205,Home,981.52,0.7,2
2382,101230,Home,982.52,0.8,2
2383,101255,Home,983.52,0.8,2
2384,101280,Home,984.52,0.8,2
2385,101305,Home,985.52,0.8,2
2386,101330,Home,986.52,0.7,2
2387,101355,Home,987.52,0.7,2
2388,101380,Home,988.52,0.7,2
2389,101405,Home,989.52,0.7,2
2390,101430,Home,990.52,0.6,2
2391,101455,Home,991.52,0.6,2
2392,101480,Home,992.52,0.6,2
2393,101825,Home,1006.32,0.7,2
2394,101850,Home,1007.32,0.7,2
2395,101875,Home,1008.32,0.7,2
2396,101900,Home,1009.32,0.7,2
2397,101925,Home,1010.32,0.8,2
2398,101950,Home,1011.32,0.7,2
2399,101975,Home,1012.32,0.7,2
2400,102000,Home,1013.32,0.7,2
2401,102025,Home,1014.32,0.6,2
2402,102050,Home,1015.32,0.6,2
2403,102075,Home,1016.32,0.6,2
2404,102405,Away,1029.52,1.7,2
2405,102430,Away,1030.52,1.9,2
2406,102455,Away,1031.52,2.0,2
2407,102480,Away,1032.52,2.0,2
2408,102505,Away,1033.52,2.0,2
2409,102530,Away,1034.52,2.0,2
2410,102555,Away,1035.52,2.0,2
2411,102580,Away,1036.52,2.1,2
2412,102605,Away,1037.52,1.9,2
2413,102630,Away,1038.52,1.9,2
2414,102655,Away,1039.52,1.9,2
2415,102680,Away,1040.52,2.0,2
2416,102705,Home,1041.52,0.5,2
2417,102730,Home,1042.52,0.5,2
2418,102755,Home,1043.52,0.6,2
2419,102780,Home,1044.52,0.5,2
2420,102805,Home,1045.52,0.5,2
2421,102830,Home,1046.52,0.5,2
2422,102855,Home,1047.52,0.6,2
2423,102880,Home,1048.52,0.7,2
2424,102905,Home,1049.52,0.7,2
2425,102930,Away,1050.52,1.0,2
2426,102955,Away,1051.52,1.0,2
2427,102980,Away,1052.52,0.9,2
2428,103005,Away,1053.52,0.9,2
2429,103030,Away,1054.52,1.0,2
2430,103055,Away,1055.52,1.1,2
2431,103080,Home,1056.52,0.8,2
2432,103105,Home,1057.52,0.8,2
2433,103130,Home,1058.52,0.8,2
2434,103155,Home,1059.52,0.7,2
2435,103180,Home,1060.52,0.7,2
2436,103205,Away,1061.52,1.1,2
2437,103230,Away,1062.52,1.0,2
2438,103255,Away,1063.52,1.0,2
2439,103280,Away,1064.52,1.1,2
2440,103305,Away,1065.52,1.1,2
2441,103330,Away,1066.52,1.1,2
2442,103355,Away,1067.52,1.1,2
2443,103380,Away,1068.52,1.1,2
2444,103405,Away,1069.52,1.0,2
2445,103430,Away,1070.52,1.0,2
2446,103455,Away,1071.52,0.9,2
2447,104079,Home,1096.48,0.9,2
2448,104104,Home,1097.48,0.8,2
2449,104292,Away,1105.0,1.1,2
2450,104317,Away,1106.0,1.2,2
2451,104342,Away,1107.0,1.1,2
2452,104367,Away,1108.0,1.1,2
2453,104392,Away,1109.0,1.1,2
2454,104417,Away,1110.0,1.1,2
2455,104442,Away,1111.0,1.0,2
2456,104467,Away,1112.0,1.0,2
2457,104492,Away,1113.0,0.9,2
2458,104517,Away,1114.0,0.9,2
2459,104542,Away,1115.0,0.9,2
2460,104567,Away,1116.0,0.9,2
2461,104592,Away,1117.0,0.9,2
2462,104617,Away,1118.0,0.9,2
2463,104642,Away,1119.0,0.9,2
2464,104667,Away,1120.0,0.8,2
2465,104692,Away,1121.0,0.8,2
2466,104717,Away,1122.0,0.7,2
2467,104742,Away,1123.0,0.7,2
2468,104767,Away,1124.0,0.7,2
2469,104792,Away,1125.0,0.7,2
2470,104817,Away,1126.0,0.7,2
2471,104842,Away,1127.0,0.7,2
2472,104867,Away,1128.0,0.7,2
2473,104892,Away,1129.0,0.7,2
2474,104917,Away,1130.0,0.7,2
2475,104942,Away,1131.0,0.7,2
2476,105367,Home,1148.0,0.9,2
2477,105392,Home,1149.0,1.1,2
2478,105417,Away,1150.0,0.8,2
2479,105442,Away,1151.0,0.8,2
2480,105467,Away,1152.0,0.8,2
2481,105492,Away,1153.0,0.8,2
2482,105517,Away,1154.0,0.9,2
2483,105542,Away,1155.0,0.9,2
2484,105567,Away,1156.0,1.0,2
2485,105592,Away,1157.0,1.3,2
2486,105617,Away,1158.0,1.3,2
2487,105642,Away,1159.0,1.2,2
2488,105667,Away,1160.0,1.4,2
2489,105692,Away,1161.0,1.6,2
2490,105717,Away,1162.0,2.1,2
2491,105742,Away,1163.0,2.4,2
2492,105767,Away,1164.0,2.6,2
2493,106261,Home,1183.76,0.7,2
2494,106286,Home,1184.76,0.7,2
2495,106311,Home,1185.76,0.7,2
2496,106336,Home,1186.76,0.7,2
2497,106361,Home,1187.76,0.7,2
2498,106386,Home,1188.76,0.7,2
2499,106411,Home,1189.76,0.7,2
2500,106436,Home,1190.76,0.7,2
2501,107396,Home,1229.16,0.9,2
2502,107421,Home,1230.16,0.9,2
2503,107446,Home,1231.16,0.8,2
2504,107471,Home,1232.16,0.8,2
2505,107496,Home,1233.16,0.8,2
2506,107521,Home,1234.16,0.8,2
2507,107546,Home,1235.16,0.8,2
2508,107571,Home,1236.16,0.8,2
2509,107699,Away,1241.28,0.8,2
2510,107724,Away,1242.28,0.9,2
2511,107749,Home,1243.28,0.8,2
2512,107774,Home,1244.28,0.8,2
2513,107799,Home,1245.28,0.8,2
2514,107824,Home,1246.28,0.8,2
2515,107849,Home,1247.28,0.9,2
2516,107874,Home,1248.28,0.9,2
2517,107899,Home,1249.28,0.9,2
2518,107924,Home,1250.28,1.0,2
2519,107949,Home,1251.28,1.1,2
2520,107974,Home,1252.28,1.3,2
2521,107999,Home,1253.28,1.7,2
2522,108024,Home,1254.28,1.8,2
2523,108049,Home,1255.28,1.8,2
2524,108074,Away,1256.28,0.4,2
2525,108099,Away,1257.28,0.5,2
2526,108124,Home,1258.28,1.7,2
2527,108149,Home,1259.28,2.0,2
2528,108174,Home,1260.28,2.1,2
2529,108199,Home,1261.28,1.9,2
2530,108224,Home,1262.28,1.6,2
2531,108249,Home,1263.28,1.4,2
2532,108274,Home,1264.28,1.3,2
2533,108299,Home,1265.28,1.4,2
2534,108324,Home,1266.28,1.4,2
2535,108349,Home,1267.28,1.4,2
2536,108374,Home,1268.28,1.5,2
2537,108399,Home,1269.28,1.4,2
2538,108424,Home,1270.28,1.5,2
2539,108449,Home,1271.28,2.0,2
2540,108474,Away,1272.28,0.6,2
2541,108499,Away,1273.28,0.6,2
2542,109739,Home,1322.88,3.2,2
2543,109764,Home,1323.88,2.6,2
2544,109789,Away,1324.88,0.5,2
2545,109814,Away,1325.88,0.5,2
2546,109839,Home,1326.88,2.1,2
2547,109864,Home,1327.88,1.9,2
2548,109889,Home,1328.88,2.0,2
2549,109914,Home,1329.88,2.1,2
2550,109939,Home,1330.88,2.2,2
2551,109964,Home,1331.88,2.3,2
2552,109989,Away,1332.88,0.6,2
2553,110014,Away,1333.88,0.7,2
2554,110039,Home,1334.88,1.7,2
2555,110064,Home,1335.88,1.4,2
2556,110089,Home,1336.88,1.3,2
2557,110114,Home,1337.88,1.2,2
2558,110139,Home,1338.88,1.1,2
2559,110164,Home,1339.88,1.0,2
2560,110189,Home,1340.88,1.0,2
2561,110214,Home,1341.88,0.9,2
2562,110239,Home,1342.88,0.9,2
2563,110264,Home,1343.88,0.9,2
2564,110289,Home,1344.88,1.0,2
2565,110314,Home,1345.88,0.9,2
2566,110339,Home,1346.88,1.0,2
2567,110364,Home,1347.88,1.0,2
2568,110389,Home,1348.88,1.0,2
2569,110414,Home,1349.88,1.1,2
2570,110439,Home,1350.88,1.3,2
2571,110464,Home,1351.88,1.4,2
2572,110489,Home,1352.88,1.6,2
2573,110514,Home,1353.88,2.1,2
2574,111413,Away,1389.84,0.7,2
2575,111438,Away,1390.84,0.7,2
2576,111463,Away,1391.84,0.7,2
2577,111488,Away,1392.84,0.8,2
2578,111513,Away,1393.84,0.8,2
2579,111538,Away,1394.84,0.8,2
2580,111563,Home,1395.84,1.2,2
2581,111588,Home,1396.84,1.2,2
2582,111613,Away,1397.84,0.8,2
2583,111638,Away,1398.84,0.8,2
2584,111663,Away,1399.84,0.8,2
2585,111688,Away,1400.84,0.8,2
2586,111713,Away,1401.84,0.8,2
2587,111738,Away,1402.84,0.8,2
2588,111763,Away,1403.84,0.7,2
2589,111788,Away,1404.84,0.7,2
2590,111813,Away,1405.84,0.7,2
2591,111838,Away,1406.84,0.7,2
2592,111863,Away,1407.84,0.7,2
2593,111888,Away,1408.84,0.8,2
2594,111913,Away,1409.84,0.8,2
2595,111938,Away,1410.84,0.8,2
2596,111963,Away,1411.84,0.8,2
2597,111988,Away,1412.84,0.8,2
2598,112013,Away,1413.84,0.8,2
2599,112038,Away,1414.84,0.7,2
2600,112063,Away,1415.84,0.7,2
2601,112088,Away,1416.84,0.8,2
2602,112113,Away,1417.84,0.7,2
2603,112138,Away,1418.84,0.7,2
2604,112163,Away,1419.84,0.7,2
2605,112188,Away,1420.84,0.7,2
2606,112213,Away,1421.84,0.6,2
2607,112238,Away,1422.84,0.7,2
2608,112263,Away,1423.84,0.7,2
2609,112288,Home,1424.84,1.4,2
2610,112313,Home,1425.84,1.3,2
2611,112338,Home,1426.84,1.2,2
2612,112363,Home,1427.84,1.1,2
2613,112388,Home,1428.84,1.2,2
2614,112413,Home,1429.84,1.3,2
2615,112438,Home,1430.84,1.4,2
2616,112463,Home,1431.84,1.4,2
2617,112488,Home,1432.84,1.6,2
2618,112513,Away,1433.84,0.6,2
2619,112538,Away,1434.84,0.7,2
2620,112563,Away,1435.84,0.7,2
2621,112588,Away,1436.84,0.7,2
2622,112613,Away,1437.84,0.8,2
2623,112638,Away,1438.84,0.8,2
2624,112663,Away,1439.84,0.8,2
2625,112688,Away,1440.84,0.7,2
2626,112713,Away,1441.84,0.7,2
2627,112738,Away,1442.84,0.7,2
2628,112763,Away,1443.84,0.7,2
2629,112788,Away,1444.84,0.7,2
2630,112813,Away,1445.84,0.7,2
2631,112838,Away,1446.84,0.8,2
2632,112863,Away,1447.84,0.8,2
2633,112888,Away,1448.84,0.8,2
2634,112913,Away,1449.84,0.8,2
2635,112938,Away,1450.84,0.7,2
2636,112963,Away,1451.84,0.7,2
2637,112988,Away,1452.84,0.8,2
2638,113013,Away,1453.84,0.9,2
2639,113038,Home,1454.84,0.8,2
2640,113063,Away,1455.84,0.9,2
2641,113088,Away,1456.84,0.9,2
2642,113113,Away,1457.84,0.9,2
2643,116588,Away,1596.84,1.5,2
2644,116613,Away,1597.84,1.6,2
2645,116638,Home,1598.84,0.6,2
2646,116663,Home,1599.84,0.6,2
2647,116688,Away,1600.84,1.5,2
2648,116713,Away,1601.84,1.5,2
2649,116738,Away,1602.84,1.4,2
2650,116763,Home,1603.84,0.7,2
2651,116788,Home,1604.84,0.7,2
2652,116813,Home,1605.84,0.7,2
2653,116838,Away,1606.84,1.0,2
2654,116863,Away,1607.84,1.0,2
2655,116888,Away,1608.84,1.0,2
2656,116913,Away,1609.84,1.1,2
2657,116938,Away,1610.84,1.1,2
2658,116963,Away,1611.84,1.1,2
2659,116988,Home,1612.84,0.7,2
2660,117013,Home,1613.84,0.8,2
2661,117038,Home,1614.84,0.8,2
2662,117063,Home,1615.84,0.9,2
2663,117088,Home,1616.84,1.0,2
2664,117113,Home,1617.84,1.1,2
2665,117138,Home,1618.84,1.1,2
2666,117163,Home,1619.84,1.2,2
2667,117188,Home,1620.84,1.3,2
2668,117213,Home,1621.84,1.4,2
2669,117238,Home,1622.84,1.5,2
2670,117263,Home,1623.84,1.4,2
2671,117288,Home,1624.84,1.4,2
2672,117313,Home,1625.84,1.4,2
2673,117338,Home,1626.84,1.6,2
2674,117363,Home,1627.84,1.6,2
2675,117388,Home,1628.84,1.7,2
2676,117413,Home,1629.84,1.6,2
2677,117438,Home,1630.84,1.5,2
2678,117463,Home,1631.84,1.5,2
2679,117488,Home,1632.84,1.6,2
2680,117807,Away,1645.6,0.7,2
2681,117832,Away,1646.6,0.7,2
2682,117857,Away,1647.6,0.6,2
2683,117882,Away,1648.6,0.7,2
2684,117907,Away,1649.6,0.7,2
2685,117932,Away,1650.6,0.7,2
2686,117957,Away,1651.6,0.7,2
2687,117982,Away,1652.6,0.9,2
2688,118007,Away,1653.6,0.9,2
2689,118032,Away,1654.6,1.0,2
2690,118057,Away,1655.6,1.2,2
2691,118082,Away,1656.6,1.3,2
2692,118107,Away,1657.6,1.2,2
2693,118132,Home,1658.6,0.8,2
2694,118157,Home,1659.6,0.8,2
2695,118182,Home,1660.6,0.8,2
2696,118321,Away,1666.16,1.0,2
2697,118346,Away,1667.16,1.0,2
2698,118371,Away,1668.16,1.0,2
2699,118396,Away,1669.16,1.0,2
2700,118421,Away,1670.16,1.2,2
2701,118446,Away,1671.16,1.5,2
2702,118471,Away,1672.16,1.8,2
2703,118496,Away,1673.16,1.8,2
2704,118521,Away,1674.16,1.6,2
2705,118546,Away,1675.16,1.5,2
2706,118571,Away,1676.16,1.5,2
2707,118596,Away,1677.16,1.7,2
2708,118621,Away,1678.16,1.6,2
2709,118646,Away,1679.16,1.5,2
2710,118671,Away,1680.16,1.6,2
2711,118696,Away,1681.16,1.6,2
2712,118721,Away,1682.16,1.6,2
2713,118746,Home,1683.16,0.6,2
2714,118771,Home,1684.16,0.6,2
2715,118796,Home,1685.16,0.6,2
2716,119711,Home,1721.76,1.0,2
2717,119736,Home,1722.76,1.1,2
2718,119761,Home,1723.76,1.1,2
2719,119786,Away,1724.76,0.7,2
2720,119811,Away,1725.76,0.7,2
2721,119836,Home,1726.76,1.1,2
2722,119861,Home,1727.76,1.1,2
2723,120250,Away,1743.32,0.8,2
2724,120275,Away,1744.32,0.8,2
2725,120300,Away,1745.32,0.8,2
2726,120325,Home,1746.32,0.9,2
2727,120350,Home,1747.32,0.9,2
2728,120375,Home,1748.32,1.0,2
2729,120400,Home,1749.32,1.0,2
2730,120425,Home,1750.32,1.0,2
2731,120450,Home,1751.32,1.0,2
2732,120475,Home,1752.32,0.9,2
2733,120500,Home,1753.32,0.9,2
2734,120525,Home,1754.32,1.0,2
2735,120550,Home,1755.32,1.0,2
2736,120575,Home,1756.32,1.0,2
2737,121124,Home,1778.28,1.2,2
2738,121149,Home,1779.28,1.2,2
2739,121174,Home,1780.28,1.1,2
2740,121199,Home,1781.28,1.1,2
2741,121224,Home,1782.28,1.2,2
2742,121249,Home,1783.28,1.2,2
2743,121274,Home,1784.28,1.2,2
2744,121299,Home,1785.28,1.1,2
2745,121324,Home,1786.28,1.0,2
2746,121349,Home,1787.28,1.0,2
2747,121374,Home,1788.28,1.1,2
2748,121399,Home,1789.28,1.3,2
2749,121424,Home,1790.28,1.5,2
2750,121449,Away,1791.28,0.8,2
2751,121474,Away,1792.28,0.8,2
2752,121499,Away,1793.28,0.8,2
2753,121524,Away,1794.28,0.8,2
2754,121549,Away,1795.28,0.8,2
2755,121574,Away,1796.28,0.7,2
2756,121599,Away,1797.28,0.7,2
2757,121624,Away,1798.28,0.7,2
2758,121649,Away,1799.28,0.7,2
2759,121674,Away,1800.28,0.7,2
2760,121699,Away,1801.28,0.6,2
2761,121724,Away,1802.28,0.6,2
2762,121749,Away,1803.28,0.7,2
2763,121774,Away,1804.28,0.7,2
2764,121799,Away,1805.28,0.7,2
2765,121824,Away,1806.28,0.8,2
2766,121849,Away,1807.28,0.9,2
2767,121874,Home,1808.28,1.1,2
2768,121899,Home,1809.28,1.1,2
2769,121924,Home,1810.28,1.0,2
2770,121949,Home,1811.28,1.0,2
2771,121974,Home,1812.28,1.0,2
2772,122059,Away,1815.68,0.8,2
2773,122084,Away,1816.68,0.8,2
2774,122109,Away,1817.68,0.8,2
2775,122134,Away,1818.68,0.8,2
2776,122159,Away,1819.68,0.7,2
2777,122184,Away,1820.68,0.7,2
2778,122209,Away,1821.68,0.7,2
2779,122234,Away,1822.68,0.6,2
2780,122259,Away,1823.68,0.6,2
2781,122406,Home,1829.56,1.2,2
2782,122431,Home,1830.56,1.1,2
2783,122456,Home,1831.56,1.1,2
2784,122481,Home,1832.56,1.1,2
2785,122506,Home,1833.56,1.1,2
2786,122531,Home,1834.56,1.2,2
2787,122556,Home,1835.56,1.3,2
2788,122581,Home,1836.56,1.4,2
2789,122606,Home,1837.56,1.6,2
2790,122631,Away,1838.56,0.7,2
2791,122656,Away,1839.56,0.7,2
2792,122681,Away,1840.56,0.7,2
2793,122706,Away,1841.56,0.8,2
2794,122731,Away,1842.56,0.8,2
2795,122756,Away,1843.56,0.8,2
2796,122781,Away,1844.56,0.8,2
2797,122806,Away,1845.56,0.8,2
2798,122831,Away,1846.56,0.9,2
2799,122856,Away,1847.56,0.8,2
2800,122881,Away,1848.56,0.8,2
2801,122906,Away,1849.56,0.8,2
2802,122931,Away,1850.56,0.7,2
2803,122956,Away,1851.56,0.7,2
2804,122981,Away,1852.56,0.7,2
2805,123006,Away,1853.56,0.7,2
2806,123031,Away,1854.56,0.6,2
2807,123056,Away,1855.56,0.6,2
2808,123081,Away,1856.56,0.7,2
2809,123106,Away,1857.56,0.7,2
2810,123131,Away,1858.56,0.7,2
2811,123156,Home,1859.56,1.1,2
2812,123181,Home,1860.56,1.1,2
2813,123206,Home,1861.56,1.1,2
2814,123231,Home,1862.56,1.1,2
2815,123256,Home,1863.56,1.3,2
2816,123281,Home,1864.56,1.6,2
2817,123306,Home,1865.56,1.8,2
2818,123331,Home,1866.56,1.8,2
2819,123356,Home,1867.56,1.8,2
2820,123381,Away,1868.56,0.6,2
2821,123406,Away,1869.56,0.6,2
2822,123431,Away,1870.56,0.7,2
2823,123456,Away,1871.56,0.7,2
2824,123481,Away,1872.56,0.7,2
2825,123506,Away,1873.56,0.7,2
2826,123531,Away,1874.56,0.7,2
2827,123556,Away,1875.56,0.7,2
2828,123581,Away,1876.56,0.7,2
2829,123606,Away,1877.56,0.7,2
2830,123631,Away,1878.56,0.7,2
2831,123656,Away,1879.56,0.7,2
2832,123681,Away,1880.56,0.7,2
2833,123706,Away,1881.56,0.7,2
2834,123731,Away,1882.56,0.7,2
2835,123756,Away,1883.56,0.7,2
2836,123781,Away,1884.56,0.7,2
2837,123806,Away,1885.56,0.6,2
2838,123831,Away,1886.56,0.6,2
2839,123856,Away,1887.56,0.6,2
2840,123881,Away,1888.56,0.7,2
2841,123906,Away,1889.56,0.7,2
2842,123931,Home,1890.56,1.0,2
2843,123956,Home,1891.56,1.0,2
2844,123981,Home,1892.56,1.0,2
2845,124006,Home,1893.56,1.0,2
2846,124031,Home,1894.56,1.0,2
2847,124563,Home,1915.84,1.4,2
2848,124588,Home,1916.84,1.3,2
2849,125866,Home,1967.96,2.2,2
2850,125891,Away,1968.96,0.6,2
2851,125916,Away,1969.96,0.5,2
2852,126453,Home,1991.44,2.4,2
2853,126478,Home,1992.44,2.2,2
2854,126503,Home,1993.44,2.2,2
2855,126528,Home,1994.44,2.5,2
2856,126553,Away,1995.44,0.5,2
2857,126578,Away,1996.44,0.6,2
2858,126603,Away,1997.44,0.6,2
2859,126628,Home,1998.44,1.7,2
2860,126653,Home,1999.44,1.5,2
2861,126678,Home,2000.44,1.4,2
2862,126703,Home,2001.44,1.5,2
2863,126728,Home,2002.44,1.7,2
2864,126753,Home,2003.44,1.9,2
2865,126778,Home,2004.44,1.9,2
2866,126803,Home,2005.44,2.2,2
2867,126828,Away,2006.44,0.6,2
2868,126853,Away,2007.44,0.5,2
2869,126878,Home,2008.44,1.9,2
2870,126903,Home,2009.44,2.0,2
2871,126928,Away,2010.44,0.6,2
2872,126953,Away,2011.44,0.6,2
2873,126978,Home,2012.44,1.8,2
2874,127003,Home,2013.44,1.7,2
2875,127028,Home,2014.44,1.6,2
2876,127053,Home,2015.44,1.7,2
2877,127078,Home,2016.44,1.7,2
2878,127103,Home,2017.44,1.7,2
2879,127128,Home,2018.44,1.8,2
2880,127153,Home,2019.44,1.9,2
2881,127178,Home,2020.44,2.0,2
2882,127203,Home,2021.44,1.9,2
2883,127228,Home,2022.44,1.7,2
2884,127253,Home,2023.44,1.7,2
2885,127278,Home,2024.44,1.9,2
2886,127303,Home,2025.44,2.8,2
2887,127753,Away,2043.44,0.7,2
2888,127778,Away,2044.44,0.7,2
2889,127803,Away,2045.44,0.7,2
2890,127828,Away,2046.44,0.7,2
2891,127853,Home,2047.44,1.2,2
2892,127878,Home,2048.44,1.2,2
2893,127903,Home,2049.44,1.1,2
2894,127928,Home,2050.44,1.0,2
2895,127953,Home,2051.44,1.1,2
2896,127978,Home,2052.44,1.0,2
2897,128003,Away,2053.44,0.8,2
2898,128028,Away,2054.44,0.8,2
2899,128053,Away,2055.44,0.8,2
2900,128078,Away,2056.44,0.8,2
2901,128103,Away,2057.44,0.8,2
2902,128128,Away,2058.44,0.9,2
2903,128153,Away,2059.44,0.9,2
2904,128178,Away,2060.44,0.9,2
2905,128203,Away,2061.44,0.9,2
