,event_id,index,period_id,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,counterpress,duel,miscontrol,dribble,interception,shot,goalkeeper,off_camera,clearance,out,ball_recovery,foul_won,50_50,injury_stoppage,foul_committed,substitution,bad_behaviour,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,tactics,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,ball_recovery_recovery_failure,pass_cross,pass_xclaim,clearance_left_foot,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg2,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,clearance_right_foot,pass_straight,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,dribble_no_touch,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,pass_cut_back,dribble_overrun,pass_outswinging,time,frame,team,value,control_matrix
1955,e4e9b336-2d1d-4bdb-82cf-ee8b0359aa6c,1956,2,1681862462279,46,2,94,0.009183826,0.0142908245,-0.0051069986,0.0231469,0.009988722,0.013158177,-0.018265175,0.744435,"['5e28bcf2-f04a-481b-856a-5f680fd6d16d', 'c426be26-fb2a-4cce-88ce-9ec09e72bdb3']",,,"[39.2, 38.3]",,,,,,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,10404.0,Noelle Maritz,2.0,Right Back,63788.0,Victoria Pelova,13.174597,-0.97437286,2.0,Low Pass,"[46.6, 27.4]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,78231.0,Away,0.7,"[[1.16441427e-06 1.06999181e-06 8.39139893e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.51249654e-06 1.45908422e-06 1.22938061e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.91097141e-06 1.93538038e-06 1.74501971e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [4.10730792e-06 3.84989604e-06 3.14116976e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.28757846e-06 2.89277153e-06 2.19883439e-06 ... 2.21271934e-14
  4.29979979e-15 0.00000000e+00]
 [2.52789269e-06 2.09571725e-06 1.53043986e-06 ... 8.64819103e-14
  1.64876302e-14 3.46398769e-15]]"
1956,5e28bcf2-f04a-481b-856a-5f680fd6d16d,1957,2,1681862463024,46,3,94,,,,,,,,,['e4e9b336-2d1d-4bdb-82cf-ee8b0359aa6c'],,,"[47.6, 24.8]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,63788.0,Victoria Pelova,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,78256.0,Home,1.3,"[[2.08311746e-07 6.89359927e-07 1.96402494e-06 ... 6.06302480e-08
  4.57884650e-08 3.42976850e-08]
 [1.14620654e-07 4.33839929e-07 1.44008996e-06 ... 7.04754550e-08
  5.32236468e-08 3.98669812e-08]
 [5.51528291e-08 2.38332045e-07 9.42477208e-07 ... 8.14615986e-08
  6.15204734e-08 4.60816893e-08]
 ...
 [1.07445346e-07 3.51671362e-07 9.98649306e-07 ... 1.53413863e-07
  1.15871576e-07 8.66630376e-08]
 [1.93697133e-07 5.49797855e-07 1.33060681e-06 ... 1.39018157e-07
  1.05096111e-07 7.86736215e-08]
 [3.06749487e-07 7.61058532e-07 1.59164885e-06 ... 1.25641190e-07
  9.47557343e-08 7.09945310e-08]]"
1957,c426be26-fb2a-4cce-88ce-9ec09e72bdb3,1958,2,1681862463024,46,3,94,0.012261414,0.009988722,0.0022726916,0.011799757,0.0142908245,-0.0024910672,0.0047637587,2.557956,"['12478256-1289-477c-b6c7-aec2021f24ed', '5cf5d5e5-fedc-4073-b4d6-efcab96e88b2', 'e4e9b336-2d1d-4bdb-82cf-ee8b0359aa6c']",,,"[73.5, 52.7]",,,,,1.0,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,,25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,15570.0,Chloe Kelly,25.503138,-0.015684988,1.0,Ground Pass,"[99.0, 52.3]",64.0,Interception,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,78256.0,Home,1.3,"[[2.08311746e-07 6.89359927e-07 1.96402494e-06 ... 6.06302480e-08
  4.57884650e-08 3.42976850e-08]
 [1.14620654e-07 4.33839929e-07 1.44008996e-06 ... 7.04754550e-08
  5.32236468e-08 3.98669812e-08]
 [5.51528291e-08 2.38332045e-07 9.42477208e-07 ... 8.14615986e-08
  6.15204734e-08 4.60816893e-08]
 ...
 [1.07445346e-07 3.51671362e-07 9.98649306e-07 ... 1.53413863e-07
  1.15871576e-07 8.66630376e-08]
 [1.93697133e-07 5.49797855e-07 1.33060681e-06 ... 1.39018157e-07
  1.05096111e-07 7.86736215e-08]
 [3.06749487e-07 7.61058532e-07 1.59164885e-06 ... 1.25641190e-07
  9.47557343e-08 7.09945310e-08]]"
1958,12478256-1289-477c-b6c7-aec2021f24ed,1959,2,1681862465582,46,5,94,,,,,,,,,['c426be26-fb2a-4cce-88ce-9ec09e72bdb3'],,,"[97.8, 54.9]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,,15570.0,Chloe Kelly,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,78306.0,Away,0.6,"[[3.39623224e-07 1.91577717e-07 1.18016100e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.53069043e-07 3.01349886e-07 1.69627581e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.29200107e-07 4.88426536e-07 2.57949751e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [3.06460081e-06 3.72164191e-06 4.77891793e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.12216263e-06 3.87252101e-06 4.88843996e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.13984605e-06 3.90071699e-06 4.88618832e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1959,5cf5d5e5-fedc-4073-b4d6-efcab96e88b2,1960,2,1681862465582,46,5,94,0.011799757,0.009183826,0.0026159314,0.012261414,0.0231469,-0.010885485,0.013501417,0.0,['c426be26-fb2a-4cce-88ce-9ec09e72bdb3'],,,"[21.1, 27.8]",,,,,,,,,,,,,,,,,,,,,,10,Interception,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,78306.0,Away,0.6,"[[3.39623224e-07 1.91577717e-07 1.18016100e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.53069043e-07 3.01349886e-07 1.69627581e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.29200107e-07 4.88426536e-07 2.57949751e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [3.06460081e-06 3.72164191e-06 4.77891793e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.12216263e-06 3.87252101e-06 4.88843996e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.13984605e-06 3.90071699e-06 4.88618832e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1960,61e61e48-2f3b-4d64-a162-9d31a2889bd0,1961,2,1681862465582,46,5,94,0.0123387035,0.011799757,0.0005389461,0.012244344,0.012261414,-1.70702e-05,0.0005560163,1.651752,"['5cf5d5e5-fedc-4073-b4d6-efcab96e88b2', 'e28f843c-898b-4910-94cc-ec4b1ec8627c']",,,"[21.1, 27.8]",,,,,,,,,,,,,,,,,,,,,,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,,,,,,,,,,,,"[22.3, 27.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,78306.0,Away,0.6,"[[3.39623224e-07 1.91577717e-07 1.18016100e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.53069043e-07 3.01349886e-07 1.69627581e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.29200107e-07 4.88426536e-07 2.57949751e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [3.06460081e-06 3.72164191e-06 4.77891793e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.12216263e-06 3.87252101e-06 4.88843996e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.13984605e-06 3.90071699e-06 4.88618832e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1961,e28f843c-898b-4910-94cc-ec4b1ec8627c,1962,2,1681862467233,46,7,94,0.010271079,0.0123387035,-0.0020676246,0.012068217,0.012244344,-0.0001761271,-0.0018914975,1.143167,['19470160-0603-426c-b434-0a6a2ad455ae'],,,"[22.3, 27.4]",,,,,,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,5000.0,Stephanie-Elise Catley,12.95222,-1.3370532,1.0,Ground Pass,"[25.3, 14.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,78356.0,Away,0.7,"[[8.50466172e-07 8.22926077e-07 8.06101418e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.10569057e-06 1.04291943e-06 1.00803183e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.44797791e-06 1.34233003e-06 1.25912441e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [5.90449167e-06 7.47187932e-06 9.39552321e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [6.69485774e-06 8.28723527e-06 1.00649291e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.19322964e-06 8.67785264e-06 1.02776564e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1962,19470160-0603-426c-b434-0a6a2ad455ae,1963,2,1681862468376,46,8,94,,,,,,,,,['e28f843c-898b-4910-94cc-ec4b1ec8627c'],,,"[25.3, 14.8]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,78381.0,Away,0.7,"[[7.71610063e-07 7.93174895e-07 8.30695814e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.79767351e-07 9.92103946e-07 1.01671371e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.24972171e-06 1.24725834e-06 1.25348690e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [7.59644954e-06 8.49587669e-06 9.47452442e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.53007925e-06 8.38946558e-06 9.17922092e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.31576294e-06 8.02294658e-06 8.71335704e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1963,8e4e1a18-44dd-477e-81a3-e43b9978d222,1964,2,1681862468376,46,8,94,0.010665353,0.010271079,0.0003942745,0.012702863,0.012068217,0.000634646,-0.0002403716,1.155779,"['19470160-0603-426c-b434-0a6a2ad455ae', '1a98d1a0-1197-4328-b770-a88fa27a9d11']",,,"[25.3, 14.8]",,,,,,,,,,,,,,,,,,,,,,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,"[27.5, 11.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,78381.0,Away,0.7,"[[7.71610063e-07 7.93174895e-07 8.30695814e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.79767351e-07 9.92103946e-07 1.01671371e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.24972171e-06 1.24725834e-06 1.25348690e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [7.59644954e-06 8.49587669e-06 9.47452442e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.53007925e-06 8.38946558e-06 9.17922092e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.31576294e-06 8.02294658e-06 8.71335704e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1964,1a98d1a0-1197-4328-b770-a88fa27a9d11,1965,2,1681862469532,46,9,94,0.010888874,0.010665353,0.0002235202,0.010668815,0.012702863,-0.0020340476,0.0022575678,1.468504,['8008d979-615d-4f36-b425-eaea98a39690'],,,"[27.5, 11.2]",,,,,,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,63788.0,Victoria Pelova,16.772001,-0.45031506,1.0,Ground Pass,"[42.6, 3.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,78406.0,Away,0.7,"[[5.03826049e-07 5.28611043e-07 5.63165471e-07 ... 1.44852499e-15
  2.98701920e-16 6.49469083e-17]
 [6.49254713e-07 6.73418564e-07 7.05025793e-07 ... 4.16807442e-16
  0.00000000e+00 0.00000000e+00]
 [8.33160591e-07 8.61865768e-07 8.80867000e-07 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [6.97935318e-06 7.83533871e-06 8.71707470e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [6.77091670e-06 7.52216351e-06 8.30001102e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [6.39015164e-06 7.06234517e-06 7.62102371e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1965,8008d979-615d-4f36-b425-eaea98a39690,1966,2,1681862471001,46,11,94,,,,,,,,,['1a98d1a0-1197-4328-b770-a88fa27a9d11'],,,"[42.6, 3.9]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,63788.0,Victoria Pelova,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,78456.0,Away,0.7,"[[2.89071516e-07 3.13985212e-07 3.36161308e-07 ... 1.04562614e-12
  2.14490569e-13 4.84446901e-14]
 [3.74737130e-07 4.11100823e-07 4.36838209e-07 ... 3.01754847e-13
  6.26104086e-14 1.43949684e-14]
 [4.84656076e-07 5.32517413e-07 5.70630423e-07 ... 7.79881416e-14
  1.69201891e-14 3.99047462e-15]
 ...
 [7.11555979e-06 8.37115520e-06 9.88434350e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.71158961e-06 9.13864869e-06 1.07758042e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [8.13769133e-06 9.61088987e-06 1.12502725e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1966,c51ef680-b71b-43af-89e4-8e963a6ab315,1967,2,1681862471001,46,11,94,0.011993573,0.010888874,0.0011046994,0.010745827,0.010668815,7.7012e-05,0.0010276875,1.050626,"['465bc71a-788c-4dbe-9b09-4944e77f8a43', '8008d979-615d-4f36-b425-eaea98a39690', 'ea4167cb-b1fa-497b-aad5-9aae24e9ea57']",,,"[42.6, 3.9]",,,1.0,,,,,,,,,,,,,,,,,,,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,63788.0,Victoria Pelova,16.0,Left Midfield,,,,,,,,,,,,"[43.6, 5.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,78456.0,Away,0.7,"[[2.89071516e-07 3.13985212e-07 3.36161308e-07 ... 1.04562614e-12
  2.14490569e-13 4.84446901e-14]
 [3.74737130e-07 4.11100823e-07 4.36838209e-07 ... 3.01754847e-13
  6.26104086e-14 1.43949684e-14]
 [4.84656076e-07 5.32517413e-07 5.70630423e-07 ... 7.79881416e-14
  1.69201891e-14 3.99047462e-15]
 ...
 [7.11555979e-06 8.37115520e-06 9.88434350e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.71158961e-06 9.13864869e-06 1.07758042e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [8.13769133e-06 9.61088987e-06 1.12502725e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1967,465bc71a-788c-4dbe-9b09-4944e77f8a43,1968,2,1681862471190,46,11,94,,,,,,,,0.723674,['c51ef680-b71b-43af-89e4-8e963a6ab315'],,,"[73.7, 75.2]",,,,,,,,,,,,,,,,,,,,,,17,Pressure,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,,221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,78456.0,Away,0.7,"[[2.89071516e-07 3.13985212e-07 3.36161308e-07 ... 1.04562614e-12
  2.14490569e-13 4.84446901e-14]
 [3.74737130e-07 4.11100823e-07 4.36838209e-07 ... 3.01754847e-13
  6.26104086e-14 1.43949684e-14]
 [4.84656076e-07 5.32517413e-07 5.70630423e-07 ... 7.79881416e-14
  1.69201891e-14 3.99047462e-15]
 ...
 [7.11555979e-06 8.37115520e-06 9.88434350e-06 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.71158961e-06 9.13864869e-06 1.07758042e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [8.13769133e-06 9.61088987e-06 1.12502725e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1968,ea4167cb-b1fa-497b-aad5-9aae24e9ea57,1969,2,1681862472051,46,12,94,0.009816958,0.011993573,-0.0021766154,0.0119033,0.010745827,0.0011574728,-0.0033340883,1.253633,['959c9755-c245-491d-869f-5f370ff00196'],,,"[43.6, 5.3]",,,,,,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,63788.0,Victoria Pelova,16.0,Left Midfield,5000.0,Stephanie-Elise Catley,15.931416,-3.0787823,1.0,Ground Pass,"[27.7, 4.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,78481.0,Away,0.7,"[[4.90381744e-07 5.22260267e-07 5.47277966e-07 ... 1.40130128e-13
  2.65495537e-14 5.55528868e-15]
 [6.29364638e-07 6.72938071e-07 7.06955058e-07 ... 3.75226316e-14
  7.21273639e-15 1.53908531e-15]
 [8.02105527e-07 8.61568891e-07 9.08979846e-07 ... 8.99245044e-15
  1.81142867e-15 3.97602158e-16]
 ...
 [1.28937454e-05 1.44045639e-05 1.60417621e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.35357501e-05 1.51958354e-05 1.70475203e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.40444613e-05 1.57493040e-05 1.76087245e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1969,959c9755-c245-491d-869f-5f370ff00196,1970,2,1681862473305,46,13,94,,,,,,,,,['ea4167cb-b1fa-497b-aad5-9aae24e9ea57'],,,"[27.7, 4.3]",,,,,,,,,,,,,,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,78506.0,Away,0.7,"[[5.72411636e-07 6.14003047e-07 6.45306369e-07 ... 1.52966451e-13
  3.03880953e-14 6.63404452e-15]
 [7.30032917e-07 7.84137347e-07 8.23935923e-07 ... 3.98054848e-14
  8.22940566e-15 1.83658867e-15]
 [9.25677491e-07 9.96039402e-07 1.05402030e-06 ... 9.73408762e-15
  2.06511001e-15 4.75139029e-16]
 ...
 [1.50278892e-05 1.64414714e-05 1.78529169e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.52161431e-05 1.67907470e-05 1.82967486e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.54275124e-05 1.69614612e-05 1.86158363e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1970,59c7f58f-c35c-438b-a16c-53f666c4c51e,1971,2,1681862473305,46,13,94,0.009915481,0.009816958,9.85237e-05,0.0119033,0.0119033,0.0,9.85237e-05,1.119569,"['959c9755-c245-491d-869f-5f370ff00196', 'c0249bc6-4e1c-407b-8ce6-c827cde6bad5']",,,"[27.7, 4.3]",,,,,,,,,,,,,,,,,,,,,,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,"[27.7, 4.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,78506.0,Away,0.7,"[[5.72411636e-07 6.14003047e-07 6.45306369e-07 ... 1.52966451e-13
  3.03880953e-14 6.63404452e-15]
 [7.30032917e-07 7.84137347e-07 8.23935923e-07 ... 3.98054848e-14
  8.22940566e-15 1.83658867e-15]
 [9.25677491e-07 9.96039402e-07 1.05402030e-06 ... 9.73408762e-15
  2.06511001e-15 4.75139029e-16]
 ...
 [1.50278892e-05 1.64414714e-05 1.78529169e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.52161431e-05 1.67907470e-05 1.82967486e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.54275124e-05 1.69614612e-05 1.86158363e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
1971,c0249bc6-4e1c-407b-8ce6-c827cde6bad5,1972,2,1681862474425,46,14,94,0.011793326,0.009915481,0.0018778443,0.012614297,0.0119033,0.0007109968,0.0011668475,0.882949,['3c1c9d7f-7bb5-4953-8650-62e3dd8915ac'],,,"[27.7, 4.7]",,,,,,,,,,,,,,,,,,,,,,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,,5000.0,Stephanie-Elise Catley,6.0,Left Back,10405.0,Lia Wälti,9.992497,1.3282448,1.0,Ground Pass,"[30.1, 14.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,78531.0,Away,0.8,"[[8.62711094e-07 9.40255324e-07 1.01319160e-06 ... 4.98228038e-13
  1.06012497e-13 2.36150468e-14]
 [1.07053331e-06 1.16686127e-06 1.25667152e-06 ... 1.28685367e-13
  2.72448181e-14 6.51738909e-15]
 [1.32121520e-06 1.44078456e-06 1.55150341e-06 ... 2.98019320e-14
  6.64730580e-15 1.64313418e-15]
 ...
 [1.28928982e-05 1.41652145e-05 1.54116738e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.24289002e-05 1.36421622e-05 1.48253438e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.19656010e-05 1.31250265e-05 1.42574392e-05 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]"
